company_name,company_name_wics,stock_code,corp_code,fiscal_year,wics_large_code,wics_large,wics_index_code,wics_index_name,wics_date,revenue,revenue_prev,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,operating_cash_flow,investing_cash_flow,financing_cash_flow,revenue_growth_yoy,operating_margin,roe,debt_ratio,current_ratio,ocf_to_revenue
BGF리테일,BGF리테일,282330,01263022,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,8698757469111.0,8194753978897.0,251641247239.0,195217876198.0,3402590175982.0,2218457219442.0,1184132956540.0,1051821792855.0,1296161749989.0,768788316472.0,-346030876321.0,-400282356125.0,0.06150318746748246,0.02892841283741612,0.16486144999157917,1.8734865938739376,0.8114896098916099,0.08837909542850711
BYC,BYC,001460,00122579,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,165207568941.0,168401523886.0,23832906913.0,18404839494.0,696400955313.0,146993205799.0,549407749514.0,123654577939.0,48270062613.0,28220086500.0,-8525450585.0,-8617198114.0,-0.018966306665741096,0.14426038144481965,0.03349941734582506,0.2675484754793294,2.561724001279783,0.17081594191412708
CSA 코스믹,CSA 코스믹,083660,00406037,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,36380940773.0,44586544406.0,-3773889414.0,-5973243238.0,33217347188.0,17387066212.0,15830280976.0,26516487649.0,16600834202.0,290597283.0,-1520437900.0,-1838753960.0,-0.1840376674693761,-0.1037325955243241,-0.3773302095557195,1.0983422365250632,1.5972985047826935,0.007987624201726686
DH오토넥스,DH오토넥스,000300,00126089,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,32380378302.0,32790275265.0,-8564101590.0,113530380434.0,66061636175.0,39899647221.0,26161988954.0,26813922849.0,29190990620.0,-2455437285.0,-7169942296.0,5048835333.0,-0.012500564868313862,-0.26448429694445635,4.339516411906517,1.5250999184792333,0.9185684445607211,-0.07583102526162698
DH오토리드,DH오토리드,290120,01182578,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,270395042990.0,235592265722.0,16539456188.0,2299311736.0,276498592273.0,179175965611.0,97322626662.0,158987479930.0,128492193955.0,6253917183.0,-54120808975.0,26228247701.0,0.1477246171954874,0.06116774924979552,0.02362566460506121,1.8410514775076448,1.2373318178821036,0.02312881594960041
DH오토웨어,DH오토웨어,025440,00110583,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,371930569811.0,393131714023.0,1896227254.0,-2401231473.0,273442382936.0,215596992098.0,57845390838.0,100371283413.0,120201832678.0,10081740069.0,-73782452372.0,57230059955.0,-0.053928857570518046,0.005098336646443409,-0.04151119800927293,3.7271248231651546,0.835022904200449,0.027106510965536203
DI동일,DI동일,001530,00118345,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,651725598894.0,682872127202.0,7810548526.0,2502884010.0,1013743449745.0,449411248598.0,564332201147.0,321145555378.0,337713509938.0,38587377915.0,-53292278826.0,12385654263.0,-0.04561106987280294,0.011984412671920146,0.004435125277120305,0.7963593920116127,0.9509408001976537,0.059208013281178556
DN오토모티브,DN오토모티브,007340,00116949,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,3434542268000.0,3269243065116.0,522916807000.0,318229010000.0,5006031529000.0,2835259915000.0,2170771614000.0,1964801236000.0,1334190771000.0,197148752000.0,-48717040000.0,-264982697000.0,0.05056191894931337,0.152252255525306,0.14659718597186336,1.306106960637638,1.4726538953101482,0.05740175447449174
DYP,DYP,092780,00117726,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,431024695614.0,421732458047.0,9697465040.0,8691554665.0,413955272202.0,273246474921.0,140708797281.0,210849973982.0,186483843288.0,18220547471.0,-34092366662.0,7687909048.0,0.022033489217385363,0.022498629750636077,0.061769802833597426,1.9419288644427681,1.1306608136361158,0.04227262998247607
ES큐브,ES큐브,050120,00175623,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,16172075695.0,63333992892.0,-3743000293.0,909488673.0,90410906192.0,4509174709.0,85901731483.0,26261494477.0,2041697317.0,4597687407.0,-5106158047.0,-570937917.0,-0.7446540955884882,-0.2314483535442047,0.010587547623297772,0.05249224469814521,12.862579706764635,0.28429791535179927
F&F,F&F,383220,01568413,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,1896009590086.0,1978495535892.0,450737459737.0,355959818501.0,2285904738684.0,708606516604.0,1577298222080.0,636793849985.0,522109298846.0,398841092866.0,-452944744768.0,-44916280670.0,-0.041691246863901264,0.237729525258654,0.22567692876214113,0.4492533540483885,1.2196562125832335,0.2103581621904714
F&F홀딩스,F&F홀딩스,007700,00126487,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,1898301562891.0,1986296503879.0,416366707580.0,321989239159.0,4033253443201.0,663353855362.0,3369899587839.0,677653077150.0,517707865880.0,402151665279.0,-421135457218.0,-98317413160.0,-0.04430100985233392,0.21933644038405486,0.09554861525280062,0.19684677186105295,1.3089487755765987,0.21184814527916576
GH신소재,GH신소재,130500,00491938,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,83724815100.0,88767723394.0,7667333768.0,6203519777.0,192235684629.0,93739096161.0,98496588468.0,44870002809.0,54482096696.0,1295968970.0,-19209987741.0,-4279865354.0,-0.0568101569037295,0.0915777927827278,0.06298207758754433,0.951698912815182,0.823573348495861,0.01547891110242655
GKL,GKL,114090,00557508,2024,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,396390016167.0,396693647873.0,38324545939.0,33060332413.0,616232394204.0,202686629847.0,413545764357.0,365879399937.0,165401331269.0,71742121189.0,-40462428691.0,-49114998629.0,-0.0007654060195519102,0.09668393343906467,0.07994358850320647,0.4901189839585143,2.2120704659985657,0.18098871884496426
GS리테일,GS리테일,007070,00140177,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,11626920274913.0,11612547920738.0,239104876913.0,9791708542.0,7581643378910.0,4400125241585.0,3181518137325.0,1481155501474.0,1898445971005.0,660183401064.0,-352201270431.0,-648758327032.0,0.0012376572542993312,0.02056476446552302,0.003077684337903164,1.383026923519159,0.7801936552821176,0.05678059068560526
GS피앤엘,GS피앤엘,499790,01882845,2024,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,38321549330.0,,-38200717.0,-1137050920.0,2269555200465.0,1032808789681.0,1236746410784.0,33720429238.0,227197032866.0,-4624941598.0,-13210868951.0,14808519314.0,,-0.0009968468829650004,-0.0009193888982295077,0.8351015055918217,0.1484193205018139,-0.12068775085717548
HDC현대EP,HDC현대EP,089470,00357935,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,990565997299.0,1008120084643.0,32675739823.0,15897923103.0,630989412448.0,298279353699.0,332710058749.0,417375227221.0,243274261394.0,17544903885.0,-18435776344.0,2676278908.0,-0.01741269478845502,0.032986938691715366,0.047783115313004595,0.8965143849889585,1.7156571551358286,0.017711998930752832
HLB글로벌,HLB글로벌,003580,00169048,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,98261049794.0,79865665763.0,-3666767452.0,-9007042854.0,135918584874.0,40853639450.0,95064945424.0,49459423619.0,37292278904.0,-3292332260.0,82228380.0,9008337958.0,0.2303290638756833,-0.0373165914641378,-0.09474620548960092,0.4297445211564402,1.3262644459546542,-0.03350597481812204
HL만도,HL만도,204320,01042775,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,8848181871751.0,8393086800929.0,358760766831.0,158249191839.0,7052043027166.0,4379288260980.0,2672754766186.0,3676853130994.0,2900489614702.0,434658342629.0,-396777154428.0,-176946422154.0,0.05422260982355469,0.04054626950835986,0.059208272244453,1.6384923586645437,1.2676663665185246,0.049124028973308594
HL홀딩스,HL홀딩스,060980,00299002,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,1371086204119.0,1285533416647.0,90442516250.0,19831019390.0,2370763879407.0,1306183795018.0,1064580084389.0,519050174611.0,793893999174.0,63368595777.0,-63924872693.0,-85095964215.0,0.06655041896549337,0.06596413557243427,0.01862802026902628,1.2269474266632228,0.6538028693390316,0.04621780569786849
KB오토시스,KB오토시스,024120,00157539,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,210230561356.0,203726077936.0,4634464789.0,2944074933.0,240702309757.0,121719436593.0,118982873164.0,106999284146.0,88778330598.0,8098976503.0,-4933066122.0,-2523728318.0,0.031927593589875944,0.02204467684958561,0.02474368667280404,1.0229996415133467,1.205241002227299,0.0385242585605114
KG모빌리티,KG모빌리티,003620,00138242,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,3905069387798.0,3736368968570.0,1432909587.0,33844431596.0,3104452196541.0,1683909503308.0,1420542693233.0,1171965568545.0,1017426980564.0,131816311701.0,-189202876538.0,91563886677.0,0.04515089934829584,0.00036693575573262544,0.023825001358441237,1.1853987291825816,1.1518915764307067,0.033755177849817644
KG에코솔루션,KG에코솔루션,151860,00366137,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,7284861546790.0,7257169608818.0,226534824514.0,214231564334.0,6213358821304.0,3254441402862.0,2958917418442.0,2550116041097.0,2492802184380.0,338168085546.0,-304627878340.0,31909148696.0,0.003815804158463134,0.031096654762618,0.07240200858555976,1.0998757121703,1.022991738805482,0.04642066062257701
KG케미칼,KG케미칼,001390,00101220,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,8863142439982.0,8933057023552.0,318801578803.0,228495720589.0,8160948249649.0,4386466503710.0,3774481745939.0,3465840270196.0,3563805566281.0,377484077003.0,-396381594454.0,93771232767.0,-0.007826501430100608,0.03596936199116839,0.060536978575890764,1.1621374267949343,0.9725110435283282,0.04259032048273915
KR모터스,KR모터스,000040,00112378,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,16024969823.0,78406266627.0,-4937030424.0,-14222283251.0,85272527872.0,52629712095.0,32642815777.0,11944057793.0,30219368878.0,-5153969934.0,-9909981605.0,5950319979.0,-0.7956162114026529,-0.3080836019369021,-0.43569413092791354,1.6122908162868317,0.3952451105521066,-0.32162119435649184
LF,LF,093050,00593032,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,1956268444555.0,1900725823265.0,126139587434.0,90603001965.0,2914966723645.0,1142187985288.0,1772778738357.0,1245918824337.0,495101004897.0,157695001305.0,-218934548860.0,57643087160.0,0.029221795489993835,0.06447969233726175,0.05110790196466948,0.6442924661577183,2.5164942345374532,0.08061010325240486
LG생활건강,LG생활건강,051900,00356370,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,6811918756741.0,6804839370129.0,459045912180.0,203887730139.0,7405784092201.0,1719864001122.0,5685920091079.0,2856048500735.0,1295900316472.0,527630110092.0,-152177113918.0,-53379075866.0,0.0010403458813555793,0.06738863579747384,0.035858353067411614,0.3024776946514608,2.2039106437680305,0.07745690002099086
NE능률,NE능률,053290,00363927,2024,G25,경기관련소비재,G2560,WICS 교육서비스,2026-03-27,,,,,,,,,,,,,,,,,,
PN풍년,PN풍년,024940,00133557,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,54948009760.0,57230803245.0,920362729.0,1586666205.0,56816719704.0,7539952690.0,49276767014.0,40321787803.0,6920985178.0,5798051624.0,-3225133873.0,-336836582.0,-0.039887496864713975,0.01674970090854843,0.032199072730343954,0.15301232501429787,5.826018517012926,0.10551886500210886
SG&G,SG&G,040610,00264714,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,50762457794.0,41898698934.0,6411588800.0,16183278060.0,453424090839.0,72885525628.0,380538565211.0,38180260856.0,49290233674.0,7974886567.0,-9396302815.0,3070155672.0,0.2115521265699071,0.1263057203813688,0.042527300882176655,0.19153256014298217,0.7746009302475598,0.15710205757497053
SG글로벌,SG글로벌,001380,00152039,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,99434870010.0,96577221552.0,6154463640.0,6316098065.0,199881677024.0,50176243098.0,149705433926.0,39361219157.0,28602095038.0,9318631105.0,-13932050319.0,-5765782612.0,0.029589259372732716,0.06189442033142956,0.042190172389614616,0.3351664784780112,1.3761655957266665,0.0937159278637649
SG세계물산,SG세계물산,004060,00133511,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,138801745057.0,143080029866.0,-2756643488.0,5357541497.0,308253370839.0,40793896633.0,267459474206.0,81156509366.0,33868652717.0,2061812979.0,16599567559.0,-24871880742.0,-0.02990134131930766,-0.019860294168981545,0.020031227208924994,0.15252365523451275,2.3962131013633257,0.014854373611465048
SJG세종,SJG세종,033530,00134510,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,1816595152264.0,1792324075283.0,60611834886.0,34029883554.0,1240617966721.0,781290611162.0,459327355559.0,791910926692.0,678364577748.0,70173810360.0,-62625318998.0,-21738775524.0,0.013541678826786783,0.03336562624339288,0.07408634200021842,1.7009450922233267,1.167382485272072,0.038629306189958315
SJM,SJM,123700,00815369,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,201912429709.0,198880157404.0,14237606905.0,20557488736.0,285110877176.0,57800801022.0,227310076154.0,211666279020.0,45082749963.0,21656373245.0,-12148403588.0,-5228055560.0,0.015246731220351563,0.07051377136870428,0.09043808828814318,0.25428173708780344,4.6950613969582,0.10725626587828978
SJM홀딩스,SJM홀딩스,025530,00181943,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,206195488625.0,202841327601.0,13718784595.0,21274136884.0,369575805909.0,67375678505.0,302200127404.0,257396258734.0,39713821071.0,21439928035.0,-18796754092.0,-7510000532.0,0.016535885776678697,0.06653290373364977,0.070397511300713,0.22295052978229882,6.481276588163838,0.10397864753477702
SNT다이내믹스,SNT다이내믹스,003570,00134477,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,614453293151.0,485954273334.0,110508614595.0,96131825495.0,1034086066876.0,243741577262.0,790344489614.0,526652954048.0,162946662241.0,-10025232083.0,63831966181.0,-19613576350.0,0.2644261546161601,0.1798486814649439,0.12163281551055068,0.3083991607014836,3.2320573297112043,-0.01631569428424616
SNT모티브,SNT모티브,064960,00398792,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,968898049440.0,1136280172201.0,98128121434.0,104345991126.0,1241825709210.0,257030368028.0,984795341182.0,846409225737.0,216497131447.0,130073380804.0,-41011624765.0,-74499407827.0,-0.1473070875088642,0.10127806686236566,0.10595703164147668,0.26099876520485915,3.9095632356875214,0.13424877971338606
SNT홀딩스,SNT홀딩스,036530,00225159,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,1820513622453.0,1895715059417.0,231159021166.0,246510750990.0,2832564017795.0,699374498185.0,2133189519610.0,1758018743626.0,553758036447.0,131691059172.0,6433995619.0,-93473876958.0,-0.03966916683519259,0.1269746176656076,0.11555970471628245,0.32785389753502214,3.174705607715834,0.07233731049732908
TBH글로벌,TBH글로벌,084870,00409672,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,178464510529.0,197103368035.0,3360351544.0,-701756146.0,105764284096.0,43578439704.0,62185844392.0,72433490402.0,35980224537.0,6496076964.0,-3567631481.0,-8147019248.0,-0.09456387119011718,0.018829242486583637,-0.011284821374722356,0.7007774860994928,2.0131472589203425,0.03639982506742933
THE CUBE&,THE CUBE&,013720,00151605,2024,G25,경기관련소비재,G2510,WICS 자동차와부품,2026-03-27,24448731850.0,31359260218.0,1408110915.0,-14778691934.0,78829190132.0,20528684499.0,58300505633.0,19916105609.0,14978296229.0,3997573052.0,-997262503.0,-8202650100.0,-0.22036643466587277,0.05759443572121308,-0.2534916596955683,0.35211846408721525,1.3296642892160015,0.16350840102980638
TP,TP,007980,00154329,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,1064151435568.0,920175022485.0,48931866971.0,22354312028.0,752330379026.0,510409966345.0,241920412681.0,349684695189.0,408318948684.0,16152724261.0,-6082503047.0,-19162086494.0,0.15646633473508242,0.045982052305255025,0.09240357926090653,2.10982595758893,0.85640085113861,0.015178971451914026
YBM넷,YBM넷,057030,00307222,2024,G25,경기관련소비재,G2560,WICS 교육서비스,2026-03-27,58329367193.0,60480863497.0,2793912411.0,3173794686.0,81369397980.0,28896977621.0,52472420359.0,41558378400.0,21821342670.0,5977550782.0,-2097962760.0,-4029853445.0,-0.03557317438278174,0.04789889802430931,0.06048500649075996,0.5507079228153734,1.9044831030097196,0.10247926678548563
YW,YW,051390,00296263,2024,G25,경기관련소비재,G2550,WICS 소매(유통),2026-03-27,16535952409.0,36985666180.0,5435769480.0,4267815405.0,96527287234.0,15715960280.0,80811326954.0,54004985489.0,6717987055.0,6436496238.0,-20521553.0,-3281180845.0,-0.5529091640928232,0.3287243060182903,0.05281209411929786,0.19447719611071293,8.038864178638999,0.3892425473174933
감성코퍼레이션,감성코퍼레이션,036620,00261009,2024,G25,경기관련소비재,G2520,WICS 내구소비재와의류,2026-03-27,,,,,,,,,,,,,,,,,,
강원랜드,강원랜드,035250,00255619,2024,G25,경기관련소비재,G2530,"WICS 호텔,레스토랑,레저등",2026-03-27,1426862781802.0,1388572378274.0,285790454716.0,456893167585.0,4700641154570.0,816978340813.0,3883662813757.0,1213770948090.0,749911256800.0,487048778217.0,-178055304699.0,-230680382687.0,0.027575374627280932,0.20029287914782684,0.11764491138791941,0.21036284043996775,1.6185527781905407,0.34134240827411655
