stock_code,company_name,corp_code,snapshot_date,market_cap_wics_raw,trading_value_wics_raw,shares_outstanding,wics_index_code,wics_index_name,wics_large_code,wics_large_name,market,data_provider
003960,사조대림,00109718,20260327,83525,236528,2566050,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
008040,사조동아원,00137252,20260327,58152,236528,56457840,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
007160,사조산업,00124799,20260327,93275,236528,1750000,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
014710,사조씨푸드,00124780,20260327,22656,236528,3099337,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
006090,사조오양,00141875,20260327,18634,236528,2261457,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
223310,사토시홀딩스,01075126,20260327,16774,2249,11189982,G3010,WICS 식품과기본식료품소매,G30,필수소비재,KOSPI,wics_local_fallback
452430,사피엔반도체,01676642,20260327,178175,11083547,5423910,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
419120,산돌,01516368,20260327,29641,365226,7211997,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
062040,산일전기,00366438,20260327,1915367,6776021,12828984,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
122350,삼기,00799177,20260327,37931,1375712,25304022,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
419050,삼기에너지솔루션즈,01526806,20260327,43497,1375712,28026157,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
014970,삼륭물산,00125488,20260327,28405,1649949,3025000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
018310,삼목에스폼,00125646,20260327,82202,6776021,4410000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
012210,삼미금속,00125664,20260327,55480,6776021,4438402,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
053700,삼보모터스,00351092,20260327,89225,1375712,14675131,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
009620,삼보산업,00125822,20260327,18356,1649949,12945011,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
023600,삼보판지,00125938,20260327,53900,1649949,5602905,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
028050,삼성E&A,00126308,20260327,4995452,6776021,150920000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
448730,삼성FN리츠,01688896,20260327,303197,20068,54630000,G4050,WICS 부동산,G40,금융,KOSPI,wics_local_fallback
006400,삼성SDI,00126362,20260327,23854525,1554136,58827436,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
006660,삼성공조,00126201,20260327,43999,1375712,3819367,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
028260,삼성물산,00149655,20260327,26976977,6776021,100286160,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
207940,삼성바이오로직스,00877059,20260327,18585816,1898063,11572737,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
032830,삼성생명,00126256,20260327,18732000,281335,84000000,G4040,WICS 보험,G40,금융,KOSPI,wics_local_fallback
0044K0,삼성스팩10호,,20260327,14337,1158369,6993600,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
0071M0,삼성스팩11호,,20260327,10239,1158369,5068800,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
0096B0,삼성스팩12호,,20260327,12065,1158369,5987800,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
0115H0,삼성스팩13호,,20260327,12205,1158369,6027000,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
018260,삼성에스디에스,00126186,20260327,5926134,365226,37915122,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
0126Z0,삼성에피스홀딩스,,20260327,3435353,1898063,6469592,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
009150,삼성전기,00126371,20260327,23664457,2658156,54526398,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
005930,삼성전자,00126380,20260327,797819201,11083547,4439728441,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
001360,삼성제약,00126414,20260327,149190,1898063,80037767,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
010140,삼성중공업,00126478,20260327,16931200,6776021,651200000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
016360,삼성증권,00104856,20260327,5926662,535642,60724000,G4020,WICS 증권,G40,금융,KOSPI,wics_local_fallback
068290,삼성출판사,00423690,20260327,32868,945391,3600000,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
029780,삼성카드,00126292,20260327,1274448,1158369,23171778,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
000810,삼성화재,00139214,20260327,13452741,281335,30367362,G4040,WICS 보험,G40,금융,KOSPI,wics_local_fallback
006110,삼아알미늄,00126779,20260327,191977,1649949,6654320,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
009300,삼아제약,00126788,20260327,30461,1898063,1911000,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
0120G0,삼양바이오팜,,20260327,508970,667883,3569217,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
145990,삼양사,00896285,20260327,136684,236528,2990900,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
003230,삼양식품,00126955,20260327,4812241,236528,4067828,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
482630,삼양엔씨켐,00863533,20260327,103847,11083547,6347601,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
484590,삼양컴텍,00141583,20260327,181907,6776021,15247866,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
036670,삼양케이씨아이,00265041,20260327,31038,1649949,5071500,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
002170,삼양통상,00127042,20260327,62895,456464,1050000,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
272550,삼양패키징,01060814,20260327,51233,1649949,3767101,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
000070,삼양홀딩스,00126937,20260327,246287,1649949,3493435,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
003720,삼영,00127255,20260327,183947,1649949,24140000,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
002810,삼영무역,00127167,20260327,183371,1649949,9418143,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
361670,삼영에스앤씨,00405506,20260327,7790,2658156,2777152,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
054540,삼영엠텍,00250614,20260327,112012,6776021,10010000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
005680,삼영전자,00127200,20260327,134484,1554136,8400000,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
023000,삼원강재,00191588,20260327,34558,1375712,14800000,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
004380,삼익THK,00127802,20260327,63913,6776021,6417000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
002450,삼익악기,00127857,20260327,47726,456464,38928293,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
014950,삼익제약,00127875,20260327,33262,1898063,3034816,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
032280,삼일,00127909,20260327,14754,308947,10538833,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
002290,삼일기업공사,00127936,20260327,29520,6776021,7316000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
004440,삼일씨엔에스,00109806,20260327,53474,6776021,5347417,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
000520,삼일제약,00128032,20260327,147799,1898063,14750431,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
009770,삼정펄프,00128227,20260327,20605,53587,649992,G3030,WICS 가정용품과개인용품,G30,필수소비재,KOSPI,wics_local_fallback
037460,삼지전자,00128315,20260327,196344,2658156,7669705,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
032750,삼진,00173351,20260327,16968,1554136,5057428,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
0013V0,삼진식품,,20260327,37326,236528,4760954,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
054090,삼진엘앤디,00239514,20260327,18326,2658156,18719424,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
005500,삼진제약,00128412,20260327,180276,1898063,9723600,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
000250,삼천당제약,00128546,20260327,15115525,1898063,13605333,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
004690,삼천리,00128555,20260327,268605,224096,1824761,G5510,WICS 유틸리티,G55,유틸리티,KOSPI,wics_local_fallback
024950,삼천리자전거,00128607,20260320,29531,656806,7167731,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
038500,삼표시멘트,00239639,20260327,619062,6776021,37770707,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
437730,삼현,00262266,20260327,426340,1375712,8561043,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
017480,삼현철강,00128926,20260327,28988,1649949,6281156,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
010960,삼호개발,00128980,20260327,56712,6776021,13748399,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
046390,삼화네트웍스,00301112,20260327,22607,945391,22881654,G5020,WICS 미디어와엔터테인먼트,G50,커뮤니케이션서비스,KOSPI,wics_local_fallback
004450,삼화왕관,00129235,20260327,19835,1649949,710945,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
009470,삼화전기,00129271,20260327,179618,1554136,4894226,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
011230,삼화전자,00129280,20260327,27369,2658156,10732839,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
001820,삼화콘덴서,00129350,20260327,414043,1554136,7380450,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
000390,삼화페인트,00129387,20260327,170620,6776021,17410220,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
027580,상보,00129615,20260327,27981,1649949,47345023,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
038540,상상인,00306162,20260327,83222,1158369,37069969,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
452670,상상인제4호스팩,01717170,20260310,9405,121582,4489200,G4030,WICS 다각화된금융,G40,금융,KOSPI,wics_local_fallback
001290,상상인증권,00112059,20260327,44667,535642,37917992,G4020,WICS 증권,G40,금융,KOSPI,wics_local_fallback
041650,상신브레이크,00129642,20260327,24941,1375712,9447438,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
091580,상신이디피,00480783,20260327,180873,1554136,9729599,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
263810,상신전자,00760999,20260327,22167,2658156,7643916,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
089980,상아프론테크,00181299,20260327,218442,2658156,8634079,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
042940,상지건설,00232007,20260327,43863,6776021,5531256,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
042600,새로닉스,00147994,20260327,58422,456464,4099779,G2520,WICS 내구소비재와의류,G25,경기관련소비재,KOSPI,wics_local_fallback
075180,새론오토모티브,00305668,20260327,20496,1375712,6720000,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
107600,새빗켐,00862880,20260327,66266,1554136,2477223,G4535,WICS 전자와 전기제품,G45,IT,KOSPI,wics_local_fallback
411080,샌즈랩,01242241,20260327,34242,365226,5496349,G4510,WICS 소프트웨어와서비스,G45,IT,KOSPI,wics_local_fallback
252990,샘씨엔에스,01199727,20260327,197906,11083547,21076261,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
007540,샘표,00130091,20260327,34418,236528,632676,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
248170,샘표식품,01167056,20260327,51713,236528,1827314,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
378800,샤페론,01387164,20260327,69651,1898063,39306576,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
294630,서남,00867973,20260327,91535,6776021,23993350,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
038070,서린바이오,00373447,20260327,40477,1898063,6324459,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
006730,서부T&D,00130383,20260327,383322,64614,27918576,G2530,"WICS 호텔,레스토랑,레저등",G25,경기관련소비재,KOSPI,wics_local_fallback
079650,서산,00130408,20260327,9658,6776021,6400000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
100660,서암기계공업,00166528,20260327,22395,6776021,5166000,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
007860,서연,00163114,20260327,106382,1375712,11035526,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
200880,서연이화,01036446,20260327,160154,1375712,11622227,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
019770,서연탑메탈,00153278,20260327,23053,1375712,5941500,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
017390,서울가스,00130684,20260327,84630,224096,1300000,G5510,WICS 유틸리티,G55,유틸리티,KOSPI,wics_local_fallback
043710,서울리거,00305570,20260327,27466,667883,32893753,G3510,WICS 건강관리장비와서비스,G35,건강관리,KOSPI,wics_local_fallback
092190,서울바이오시스,00488402,20260327,50556,153256,15136566,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
046890,서울반도체,00130763,20260327,365575,153256,38481564,G4540,WICS 디스플레이,G45,IT,KOSPI,wics_local_fallback
031210,서울보증보험,00112998,20260327,563460,281335,10473239,G4040,WICS 보험,G40,금융,KOSPI,wics_local_fallback
004410,서울식품,00130879,20260327,59987,236528,331422114,G3020,"WICS 식품,음료,담배",G30,필수소비재,KOSPI,wics_local_fallback
063170,서울옥션,00410915,20260327,87343,215583,11553273,G2550,WICS 소매(유통),G25,경기관련소비재,KOSPI,wics_local_fallback
027040,서울전자통신,00130587,20260327,16548,2658156,40361531,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
018680,서울제약,00131018,20260327,13002,1898063,4780320,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
036120,서울평가정보,00260745,20260327,30764,30375,14409450,G2020,WICS 상업서비스와공급품,G20,산업재,KOSPI,wics_local_fallback
021050,서원,00131197,20260327,35157,1649949,28959499,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
093920,서원인텍,00445799,20260327,45711,2658156,8928000,G4520,WICS 기술하드웨어와장비,G45,IT,KOSPI,wics_local_fallback
189860,서전기전,00869272,20260327,31529,6776021,5237341,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
178320,서진시스템,00838005,20260327,1401228,6776021,32323591,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
122690,서진오토모티브,00800145,20260327,23541,1375712,9231666,G2510,WICS 자동차와부품,G25,경기관련소비재,KOSPI,wics_local_fallback
140070,서플러스글로벌,00599285,20260327,26304,11083547,13685560,G4530,WICS 반도체와반도체장비,G45,IT,KOSPI,wics_local_fallback
011370,서한,00131504,20260327,93298,6776021,89796429,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
065710,서호전기,00220622,20260327,63736,308947,1442000,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
008490,서흥,00131692,20260327,96161,1898063,4974718,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
357550,석경에이티,00921916,20260327,166039,1649949,3109349,G1510,WICS 소재,G15,소재,KOSPI,wics_local_fallback
003100,선광,00131896,20260327,49781,308947,2310000,G2030,WICS 운송,G20,산업재,KOSPI,wics_local_fallback
007610,선도전기,00131939,20260327,37260,6776021,12419999,G2010,WICS 자본재,G20,산업재,KOSPI,wics_local_fallback
067370,선바이오,00407036,20260327,44035,1898063,8169681,G3520,WICS 제약과생물공학,G35,건강관리,KOSPI,wics_local_fallback
